Date,CVX,MGA,MGK,MSFT,TSLA,VUG,CVX_rsi,CVX_sma,CVX_roc,MGA_rsi,MGA_sma,MGA_roc,MGK_rsi,MGK_sma,MGK_roc,MSFT_rsi,MSFT_sma,MSFT_roc,TSLA_rsi,TSLA_sma,TSLA_roc,VUG_rsi,VUG_sma,VUG_roc
2015-07-15,61.284942626953125,42.18266296386719,78.0875473022461,39.67805862426758,17.542667388916016,100.2145004272461,32.25546297355585,62.161918367658345,0.7268101552914604,44.32245349670923,42.60900660923549,1.5829790048610022,57.656308235503985,76.77132088797433,3.4977478443132664,55.16099473558208,38.84937449863979,3.435785298274132,52.50324428572062,17.742428643362864,3.2083494828815535,56.821411988628626,98.67913000924247,3.266475757331567
2015-07-16,61.441017150878906,40.57332229614258,78.83888244628906,40.45844268798828,17.778667449951172,101.10977172851562,33.941690046669166,61.98261969430106,0.7464537878076128,33.818031587571824,42.38233920506069,-2.2035986616046217,61.979798367468874,76.86294937133789,4.290879305382134,63.51070266759791,38.91192817687988,4.8068128186418475,55.54085462481967,17.732381139482772,3.3963996282622726,61.02407750831794,98.77961785452706,4.061665637120996
2015-07-17,60.57609176635742,40.86798095703125,79.45282745361328,40.423770904541016,18.310667037963867,101.68529510498047,29.55177022886042,61.72946466718401,-1.3346269461665692,36.7727010351832,42.17186164855957,-2.223444788346941,65.11433407628945,77.00759451729911,3.6085768143542385,62.94983246681789,38.99616050720215,4.505723389714171,61.51580600474257,17.768428802490234,5.984953105830028,63.484589927970006,98.93165479387555,3.179449599466394
2015-07-20,60.439552307128906,41.117332458496094,79.74605560302734,40.68389129638672,18.817333221435547,101.98675537109375,28.915963655735908,61.555275780814036,-1.754756492168683,39.24460465167848,42.10548046657017,-3.218874698048954,66.5334899610973,77.30015836443219,2.6297531852856126,65.41733076105425,39.15409524100168,3.0302872221066175,66.17778788145424,17.86480971745082,7.667074531962569,64.74021676585949,99.26443917410714,2.2063314886771894
2015-07-21,61.0638313293457,40.99644088745117,79.51697540283203,40.99604415893555,17.784666061401367,101.70356750488281,35.725045244190284,61.43589973449707,-1.7268370569762115,38.45955012776406,42.00671877179827,-2.9337883273478536,64.33170586533487,77.55018070765904,1.7947312019933799,68.15793029454049,39.347951889038086,3.6387617430428953,52.27744103598122,17.85771438053676,0.4216091518275438,62.56382561810064,99.54371806553432,1.3565231778185032
2015-07-22,60.81019973754883,40.686649322509766,79.09545135498047,39.48731231689453,17.857999801635742,101.29246520996094,34.288008069778314,61.3160582951137,-0.7746485010096181,36.447468998935236,41.82268605913435,-3.546513036976534,60.37262843795583,77.72754996163505,1.290735959260157,48.25364424937155,39.41546140398298,-0.480734980456892,53.03191523944239,17.851619175502233,1.7975169096517392,59.439899108118865,99.74208286830357,1.0756574927970894
2015-07-23,60.439552307128906,40.64887619018555,78.61897277832031,39.981544494628906,17.81333351135254,100.70781707763672,32.24663691933628,61.17995943341936,-1.6299613681373992,36.19879322662528,41.6435113634382,0.1862156948634987,56.16497282284687,77.8708850315639,-0.2789355469600535,53.086781049235746,39.52137047903879,-1.1787359119014273,52.48761535055682,17.79057162148612,0.194986837449746,55.217280348099905,99.90064566476005,-0.3975428329105251
2015-07-24,58.91780090332031,40.656436920166016,77.83097839355469,39.83412170410156,17.694000244140625,99.76689910888672,25.52698666717538,60.98626055036272,-2.7375335956521485,36.29248946301829,41.4616391318185,-0.5176278150066983,49.96321368890823,77.9716796875,-2.0412729314201856,51.540403880691244,39.61736788068499,-1.4586694591948983,50.982100684032524,17.722428730555944,-3.3678008154738146,49.163973811093236,100.00896671840123,-1.8866011984458395
2015-07-27,57.968379974365234,39.94620132446289,77.39115905761719,39.322566986083984,16.867332458496094,99.1274185180664,22.391878408489845,60.70151955740793,-4.088667500722361,31.598114166584537,41.22903578622,-2.8482663247070925,46.85345397538549,78.00898851667132,-2.952994386496978,46.48081823885809,39.68240111214774,-3.3461015328778014,41.99567681268559,17.65161909375872,-10.362790199825618,45.51218518876542,100.03441619873047,-2.8036354746488676
2015-07-28,60.0883674621582,40.64887619018555,78.41738891601562,39.31389236450195,17.654666900634766,100.42462158203125,40.08636103339966,60.64763641357422,-1.5974494982575997,39.88314230023225,41.16643224443708,-0.8477923686590388,54.04130643768634,78.22104862758091,-1.3828323842121943,46.39764068224535,39.75052997044155,-4.103205148067804,50.87681469873565,17.698571477617538,-0.7309620564017388,53.11927062662538,100.27584893362862,-1.2575231668153233
2015-07-29,60.64112091064453,41.20043182373047,78.76557922363281,40.137630462646484,17.58799934387207,100.96361541748047,43.69123078512668,60.62301744733538,-0.27804353156875883,45.46665651867805,41.14592443193708,1.2627790928373512,56.20552039679649,78.44750540597099,-0.41705575440386555,54.68954230242045,39.860155378069194,1.64690404992116,50.17625290704496,17.726666586739675,-1.5119300076313171,55.875761995515774,100.54729843139648,-0.3246537556360413
2015-07-30,60.498069763183594,41.13999557495117,78.79307556152344,40.649200439453125,17.785999298095703,101.05498504638672,42.97065376279243,60.55891581944057,0.09681980395441366,44.97375140002962,41.098972593035015,1.208199170052832,56.38020675202595,78.59804153442383,0.2214513584323185,58.93781928313405,40.00074713570731,1.6699103380408709,52.27799976427807,17.76304749080113,-0.15344805192927918,56.344365282177435,100.72609111240932,0.34472792562107124
2015-07-31,57.53917694091797,41.071998596191406,78.67398834228516,40.49313735961914,17.74333381652832,100.99102020263672,31.42567152720065,60.27463831220354,-2.3399107591686295,44.3906572498337,40.99805341448103,1.02213009182629,55.35044743276045,78.66742161342076,1.0831290652261412,57.176603627492845,40.07259178161621,1.6543998645506017,51.77120913747175,17.782047544206893,0.278815257754007,55.89681755103345,100.81222370692662,1.2269811978559946
2015-08-03,55.66629409790039,41.44221878051758,78.46324920654297,40.5885124206543,17.332666397094727,100.64385223388672,26.561205733536312,59.812456948416575,-3.9712786134145404,48.3194730041025,40.941387448992046,3.7450806496049287,53.48863757051223,78.69229507446289,1.3852876245562074,58.002566572024165,40.14629473005022,3.2193865548460323,47.04392762789439,17.75509520939418,2.7587879692514368,53.41682744634142,100.83375603812081,1.5297823129974235
2015-08-04,55.41267013549805,41.449771881103516,78.2524642944336,41.221492767333984,17.75200080871582,100.46118927001953,25.974841002381226,59.39300891331264,-7.781368547921969,48.39957015695433,40.8890380859375,1.9702775721788361,51.61839600232421,78.70407485961914,-0.21031639010406755,63.09066759452039,40.25654002598354,4.852229805040821,51.87606453149997,17.77004759652274,0.5513211244872317,52.10688118304967,100.8513766697475,0.03641307023339008
2015-08-05,54.64529800415039,42.19022750854492,78.42657470703125,41.256168365478516,18.0086669921875,100.79916381835938,24.231805428910107,58.90760040283203,-9.88738799094605,55.65543231551913,41.00453131539481,2.4023915308682624,53.07782904235645,78.674624306815,-0.4303967798409177,63.352603192458055,40.313520431518555,2.7867561934753042,54.60636982645439,17.786476135253906,2.3917879463760428,54.338126371929555,100.82919039045062,-0.1628820426458512
