Date,Crypto,Open,High,Low,Close,Volume
2024-04-06,Binance Coin,578.967,590.602,575.918,585.967,1328988130.0
2024-04-07,Binance Coin,585.967,590.886,578.719,584.102,1374676397.0
2024-04-08,Binance Coin,584.102,600.893,577.983,586.901,1739232272.0
2024-04-09,Binance Coin,586.901,589.667,574.14,580.83,1988165022.0
2024-04-10,Binance Coin,580.83,610.483,574.461,610.084,1654268255.0
2024-04-11,Binance Coin,610.084,617.469,592.602,604.894,1299527568.0
2024-04-12,Binance Coin,604.894,626.984,575.581,596.38,2619549858.0
2024-04-13,Binance Coin,596.375,599.892,517.27,554.3,2660310655.0
2024-04-14,Binance Coin,554.3,570.258,537.181,567.218,1724305772.0
2024-04-15,Binance Coin,567.218,585.486,546.865,552.875,1488692418.0
2024-04-16,Binance Coin,552.875,554.105,524.222,537.829,1299731119.0
2024-04-17,Binance Coin,537.831,548.043,514.113,534.416,1411927485.0
2024-04-18,Binance Coin,534.415,555.04,527.43,552.172,1439312699.0
2024-04-19,Binance Coin,552.172,564.545,525.029,554.889,1320094794.0
2024-04-20,Binance Coin,554.888,574.099,549.8,570.961,697007137.0
2024-04-21,Binance Coin,570.961,582.272,567.171,579.62,782061076.0
2024-04-22,Binance Coin,579.615,608.517,579.142,605.576,1300340623.0
2024-04-23,Binance Coin,605.576,613.543,599.938,606.841,1380221181.0
2024-04-24,Binance Coin,606.841,617.305,592.944,608.086,1518718475.0
2024-04-25,Binance Coin,608.091,617.806,601.777,614.005,1161642323.0
2024-04-26,Binance Coin,614.005,614.834,597.18,597.705,817787521.0
2024-04-27,Binance Coin,597.705,599.283,586.153,595.721,781864034.0
2024-04-28,Binance Coin,595.721,607.824,595.717,600.071,681109845.0
2024-04-29,Binance Coin,600.071,602.599,583.339,592.831,868114786.0
2024-04-30,Binance Coin,592.832,603.323,556.171,578.488,1727881192.0
2024-05-01,Binance Coin,578.487,579.333,538.046,561.408,1502825527.0
2024-05-02,Binance Coin,561.408,565.457,543.522,560.527,877449354.0
2024-05-03,Binance Coin,560.527,590.245,559.447,587.01,854728192.0
2024-05-04,Binance Coin,587.018,593.193,583.299,585.847,582273374.0
2024-05-05,Binance Coin,585.847,594.995,580.246,592.14,531182053.0
2024-05-06,Binance Coin,592.14,601.887,583.373,588.476,1522319999.0
2024-05-07,Binance Coin,588.476,599.935,576.725,577.486,1535678414.0
2024-05-08,Binance Coin,577.486,589.573,575.148,588.197,1603241013.0
2024-05-09,Binance Coin,588.197,602.59,586.73,596.032,1897318659.0
2024-05-10,Binance Coin,596.028,596.583,582.046,585.622,1521708160.0
2024-05-11,Binance Coin,585.622,594.207,581.897,592.028,1333662111.0
2024-05-12,Binance Coin,592.029,599.184,587.804,594.425,1276671115.0
2024-05-13,Binance Coin,594.425,597.768,585.521,591.607,1636169234.0
2024-05-14,Binance Coin,591.607,592.837,563.42,566.707,1944063031.0
2024-05-15,Binance Coin,566.707,587.422,561.127,582.074,1895100260.0
2024-05-16,Binance Coin,582.1,586.436,565.762,569.19,1911862000.0
2024-05-17,Binance Coin,569.19,584.666,568.837,581.178,1557134929.0
2024-05-18,Binance Coin,581.178,581.987,575.019,580.481,1358737176.0
2024-05-19,Binance Coin,580.482,581.877,572.37,574.632,1298887094.0
2024-05-20,Binance Coin,574.632,601.564,569.524,600.616,2145457267.0
2024-05-21,Binance Coin,600.601,629.861,593.933,618.42,3564986916.0
2024-05-22,Binance Coin,618.42,625.566,610.546,614.672,2138536549.0
2024-05-23,Binance Coin,614.672,616.524,581.954,598.671,2631566566.0
2024-05-24,Binance Coin,598.671,604.315,588.894,600.226,1778282198.0
2024-05-25,Binance Coin,600.227,606.367,599.607,602.194,1392399167.0
2024-05-26,Binance Coin,602.194,604.83,598.696,599.826,1372657185.0
2024-05-27,Binance Coin,599.826,613.388,599.701,603.526,1691663828.0
2024-05-28,Binance Coin,603.526,604.985,593.716,601.213,1852329404.0
2024-05-29,Binance Coin,601.213,602.932,592.967,594.972,1642696946.0
2024-05-30,Binance Coin,594.973,601.665,586.558,595.027,1737524745.0
2024-05-31,Binance Coin,595.027,598.424,589.775,593.522,1590349553.0
2024-06-01,Binance Coin,593.522,607.583,592.681,601.304,1520074486.0
2024-06-02,Binance Coin,601.304,604.978,596.165,603.027,1667233984.0
2024-06-03,Binance Coin,603.051,637.247,601.183,626.433,2952110605.0
2024-06-04,Binance Coin,626.433,687.404,625.265,686.201,3416994948.0
2024-06-05,Binance Coin,686.201,712.588,685.777,698.889,3501231414.0
2024-06-06,Binance Coin,698.889,720.673,692.995,710.464,2997888288.0
2024-06-07,Binance Coin,710.46,710.839,665.18,683.361,2987033806.0
2024-06-08,Binance Coin,683.369,694.313,678.646,682.665,1966216051.0
2024-06-09,Binance Coin,682.664,684.76,670.814,673.315,1856183346.0
2024-06-10,Binance Coin,673.335,674.313,615.773,624.387,3184376694.0
2024-06-11,Binance Coin,624.397,628.263,597.042,602.558,2604834485.0
2024-06-12,Binance Coin,602.603,634.676,592.293,619.195,2221546160.0
2024-06-13,Binance Coin,619.225,619.299,596.309,599.515,1879189691.0
2024-06-14,Binance Coin,599.479,611.629,590.496,603.181,1848914113.0
2024-06-15,Binance Coin,603.114,609.05,601.586,607.803,1471028668.0
2024-06-16,Binance Coin,607.808,611.198,601.477,610.054,1428836675.0
2024-06-17,Binance Coin,610.074,611.944,592.426,604.467,1797626078.0
2024-06-18,Binance Coin,604.333,604.653,575.762,588.702,2265505402.0
2024-06-19,Binance Coin,588.585,605.732,587.014,598.772,1788904109.0
2024-06-20,Binance Coin,598.772,607.401,584.76,587.107,1817442036.0
2024-06-21,Binance Coin,587.113,588.705,578.016,585.912,1672110625.0
2024-06-22,Binance Coin,585.901,590.939,581.138,590.763,1387634576.0
2024-06-23,Binance Coin,590.672,592.773,576.058,577.211,1444372224.0
2024-06-24,Binance Coin,577.223,581.237,552.937,567.578,2033721646.0
2024-06-25,Binance Coin,567.653,579.101,566.899,578.103,1581413208.0
2024-06-26,Binance Coin,578.114,584.199,567.879,572.402,1537826836.0
2024-06-27,Binance Coin,572.359,583.732,566.43,580.798,1659378248.0
2024-06-28,Binance Coin,580.866,584.35,565.005,566.464,1618598501.0
2024-06-29,Binance Coin,566.492,572.943,566.066,569.128,1375085097.0
2024-06-30,Binance Coin,569.168,584.079,567.785,581.771,1564676508.0
2024-07-01,Binance Coin,581.675,587.281,576.136,576.687,1613874196.0
2024-07-02,Binance Coin,576.605,581.035,573.827,578.981,1528045271.0
2024-07-03,Binance Coin,579.01,579.935,550.417,556.578,1736158280.0
2024-07-04,Binance Coin,556.486,556.893,512.422,513.995,2056945763.0
2024-07-05,Binance Coin,513.615,515.221,456.923,497.996,2865780557.0
2024-07-06,Binance Coin,497.966,530.447,496.657,527.674,1604647597.0
2024-07-07,Binance Coin,527.44,527.44,488.965,490.613,1660301909.0
2024-07-08,Binance Coin,490.713,523.156,472.161,510.614,2305009896.0
2024-07-09,Binance Coin,510.545,520.646,507.275,516.568,1586240513.0
2024-07-10,Binance Coin,516.635,529.192,511.835,524.517,1592646761.0
2024-07-11,Binance Coin,524.577,540.079,521.038,525.138,1685684515.0
2024-07-12,Binance Coin,525.117,537.316,517.993,533.757,1600204226.0
2024-07-13,Binance Coin,533.761,539.2,527.765,532.349,1436156860.0
2024-07-14,Binance Coin,532.379,547.359,532.11,544.819,1486806663.0
2024-07-15,Binance Coin,544.921,586.544,544.701,586.141,2019082961.0
2024-07-16,Binance Coin,586.009,587.396,556.671,576.584,2082707183.0
2024-07-17,Binance Coin,576.561,584.009,565.418,568.913,1739938322.0
2024-07-18,Binance Coin,568.968,579.343,562.933,571.952,1636814280.0
2024-07-19,Binance Coin,571.927,598.053,565.974,593.702,2052978808.0
2024-07-20,Binance Coin,593.709,598.301,587.284,593.572,1585229672.0
2024-07-21,Binance Coin,593.573,603.664,583.541,601.851,1815088659.0
2024-07-22,Binance Coin,601.851,605.191,587.772,587.918,1985538902.0
2024-07-23,Binance Coin,587.918,593.107,578.287,582.1,1839296067.0
2024-07-24,Binance Coin,582.105,588.869,570.954,574.578,1601708271.0
2024-07-25,Binance Coin,574.578,575.839,554.756,570.713,1995371028.0
2024-07-26,Binance Coin,570.713,582.774,570.45,581.078,1665724792.0
2024-07-27,Binance Coin,581.078,592.853,574.893,581.589,1760015335.0
2024-07-28,Binance Coin,581.589,584.69,575.044,584.1,1464043630.0
2024-07-29,Binance Coin,584.1,596.649,573.986,574.643,1825858615.0
2024-07-30,Binance Coin,574.643,587.665,567.99,587.665,1811656040.0
2024-07-31,Binance Coin,587.665,592.524,575.252,576.368,1798590737.0
2024-08-01,Binance Coin,576.368,577.291,553.752,575.147,2045220020.0
2024-08-02,Binance Coin,575.147,577.001,540.119,542.915,2062337930.0
2024-08-03,Binance Coin,542.915,544.667,522.196,529.481,1826715291.0
2024-08-04,Binance Coin,529.481,531.616,488.249,497.039,1980159444.0
2024-08-05,Binance Coin,497.039,499.389,407.525,464.627,4703145244.0
2024-08-06,Binance Coin,464.627,492.896,464.287,484.324,2087680023.0
2024-08-07,Binance Coin,484.324,497.624,468.998,474.225,1883200228.0
2024-08-08,Binance Coin,474.2,521.04,469.191,517.338,1790085695.0
2024-08-09,Binance Coin,517.338,517.723,500.176,509.183,1565495419.0
2024-08-10,Binance Coin,509.183,524.959,507.85,523.318,1394699693.0
2024-08-11,Binance Coin,523.318,535.54,503.234,503.805,1563057068.0
2024-08-12,Binance Coin,503.804,523.545,500.234,518.536,1786263873.0
2024-08-13,Binance Coin,518.536,525.687,514.548,524.129,1757981177.0
2024-08-14,Binance Coin,524.129,531.505,516.506,524.015,1604400640.0
2024-08-15,Binance Coin,524.015,533.644,511.608,519.87,1645936961.0
2024-08-16,Binance Coin,519.87,524.374,511.04,519.969,1538941515.0
2024-08-17,Binance Coin,519.969,547.161,518.941,542.234,1554176167.0
2024-08-18,Binance Coin,542.234,542.395,531.237,531.609,1458218557.0
2024-08-19,Binance Coin,531.609,560.658,529.612,559.819,1721716619.0
2024-08-20,Binance Coin,559.819,574.557,559.11,569.267,2062353969.0
2024-08-21,Binance Coin,569.267,575.088,547.611,570.02,1887431524.0
2024-08-22,Binance Coin,570.02,589.417,561.224,583.052,1998394415.0
2024-08-23,Binance Coin,583.052,597.544,575.769,591.806,2037288685.0
2024-08-24,Binance Coin,591.807,592.773,575.837,580.762,1954023736.0
2024-08-25,Binance Coin,580.762,583.936,569.901,574.25,1681089758.0
2024-08-26,Binance Coin,574.25,575.981,547.228,548.828,1818728257.0
2024-08-27,Binance Coin,548.828,558.214,523.439,533.976,1853530701.0
2024-08-28,Binance Coin,533.976,546.109,523.774,536.816,1861040561.0
2024-08-29,Binance Coin,536.816,545.461,532.303,536.626,1577402536.0
2024-08-30,Binance Coin,536.626,542.815,523.059,535.316,1598876190.0
2024-08-31,Binance Coin,535.316,541.175,531.628,532.897,1284869085.0
2024-09-01,Binance Coin,532.897,532.979,508.721,512.595,1498350087.0
2024-09-02,Binance Coin,512.595,529.023,502.172,526.439,1653356892.0
2024-09-03,Binance Coin,526.439,537.957,518.669,518.669,1559458476.0
2024-09-04,Binance Coin,518.638,523.469,496.439,507.82,1898187560.0
2024-09-05,Binance Coin,507.82,512.626,497.349,502.069,1468645986.0
2024-09-06,Binance Coin,502.069,508.82,473.169,486.903,1860035342.0
2024-09-07,Binance Coin,486.903,499.106,483.262,493.226,1358748616.0
2024-09-08,Binance Coin,493.226,506.425,491.029,503.0,1378399660.0
2024-09-09,Binance Coin,503.0,524.611,501.982,518.545,1602303180.0
2024-09-10,Binance Coin,518.545,523.914,514.017,517.484,1461007853.0
2024-09-11,Binance Coin,517.484,534.514,507.243,530.194,1629703281.0
2024-09-12,Binance Coin,530.194,547.792,530.149,544.304,1725751181.0
2024-09-13,Binance Coin,544.304,559.51,539.057,557.018,1745545933.0
2024-09-14,Binance Coin,557.018,559.39,548.869,553.565,1412065214.0
2024-09-15,Binance Coin,553.565,561.577,552.364,553.972,1565883242.0
2024-09-16,Binance Coin,553.972,554.701,527.44,533.809,1805132571.0
2024-09-17,Binance Coin,533.809,552.501,529.424,546.014,1617928146.0
2024-09-18,Binance Coin,546.014,559.045,537.508,559.045,1657679444.0
2024-09-19,Binance Coin,559.045,571.719,553.514,566.224,1859308230.0
2024-09-20,Binance Coin,566.224,576.905,559.644,568.585,1821452417.0
2024-09-21,Binance Coin,568.576,590.025,566.811,589.038,1694887390.0
2024-09-22,Binance Coin,589.038,593.955,577.453,588.087,1680179600.0
2024-09-23,Binance Coin,588.087,615.721,585.508,604.366,2189508231.0
2024-09-24,Binance Coin,604.366,612.608,600.268,606.523,1904808937.0
2024-09-25,Binance Coin,606.523,607.763,584.859,587.353,1744393946.0
2024-09-26,Binance Coin,587.351,608.854,581.228,596.777,2081857126.0
2024-09-27,Binance Coin,596.777,614.474,596.501,607.867,2144197609.0
2024-09-28,Binance Coin,607.867,617.332,595.208,601.567,1858159482.0
2024-09-29,Binance Coin,601.567,602.66,593.049,596.411,1649655134.0
2024-09-30,Binance Coin,596.411,596.441,564.653,567.26,1978021598.0
2024-10-01,Binance Coin,567.26,582.435,538.48,547.997,2124076272.0
2024-10-02,Binance Coin,547.997,557.999,536.153,542.712,1821113448.0
2024-10-03,Binance Coin,542.712,550.508,535.381,544.425,1611934612.0
2024-10-04,Binance Coin,544.425,557.412,542.28,555.384,1518084330.0
2024-10-05,Binance Coin,555.384,564.815,552.341,563.209,1426434745.0
2024-10-06,Binance Coin,563.209,571.43,561.588,570.543,1416593714.0
2024-10-07,Binance Coin,570.543,580.983,564.12,564.15,1703177011.0
2024-10-08,Binance Coin,564.15,585.974,560.293,580.404,2143563900.0
2024-10-09,Binance Coin,580.404,585.074,567.144,570.277,1913652029.0
2024-10-10,Binance Coin,570.277,572.061,551.783,562.726,1559089785.0
2024-10-11,Binance Coin,562.726,577.135,560.067,572.857,1622508791.0
2024-10-12,Binance Coin,572.857,578.711,572.857,576.45,1482994534.0
2024-10-13,Binance Coin,576.45,578.064,565.13,571.822,1472484694.0
2024-10-14,Binance Coin,571.822,591.411,569.971,588.9,1825783992.0
2024-10-15,Binance Coin,588.9,598.889,578.49,594.189,2040945899.0
2024-10-16,Binance Coin,594.189,605.104,589.934,600.818,1918592073.0
2024-10-17,Binance Coin,600.818,605.829,585.715,592.04,1739191571.0
2024-10-18,Binance Coin,592.04,602.171,591.7,599.365,1638190792.0
2024-10-19,Binance Coin,599.365,600.999,595.727,597.975,1432675869.0
2024-10-20,Binance Coin,597.975,606.315,593.739,605.518,1608355248.0
2024-10-21,Binance Coin,605.518,610.92,591.696,598.818,1917193200.0
2024-10-22,Binance Coin,598.818,599.523,587.202,593.361,1739710555.0
2024-10-23,Binance Coin,593.361,593.811,573.088,582.473,1719055847.0
2024-10-24,Binance Coin,584.649,597.525,583.028,594.155,1595144217.0
2024-10-25,Binance Coin,594.155,596.954,567.057,574.254,1712373877.0
2024-10-26,Binance Coin,574.254,586.17,571.325,582.806,1433826425.0
2024-10-27,Binance Coin,582.806,590.119,581.257,588.716,1402058513.0
2024-10-28,Binance Coin,588.716,603.722,585.121,600.596,1671332663.0
2024-10-29,Binance Coin,600.596,611.781,599.946,605.668,1886358424.0
2024-10-30,Binance Coin,605.668,606.065,594.448,595.728,1662620787.0
2024-10-31,Binance Coin,595.728,596.069,571.426,576.034,1810695051.0
2024-11-01,Binance Coin,576.034,584.797,568.164,572.762,1708220753.0
2024-11-02,Binance Coin,572.762,576.42,562.945,568.037,1427236241.0
2024-11-03,Binance Coin,568.037,569.048,547.817,557.642,1584005358.0
2024-11-04,Binance Coin,557.642,564.199,543.908,552.071,1580672363.0
2024-11-05,Binance Coin,552.071,571.971,551.252,563.612,1513727150.0
2024-11-06,Binance Coin,563.612,594.858,563.285,591.995,2342544855.0
2024-11-07,Binance Coin,591.995,610.317,588.657,598.436,1970633102.0
2024-11-08,Binance Coin,598.436,605.924,589.549,597.948,1878681588.0
2024-11-09,Binance Coin,597.948,637.837,597.846,624.375,2739276599.0
2024-11-10,Binance Coin,624.375,643.664,613.567,628.302,2965668641.0
2024-11-11,Binance Coin,628.302,664.143,614.021,661.887,3375111971.0
2024-11-12,Binance Coin,661.887,666.918,613.623,627.004,3603680244.0
2024-11-13,Binance Coin,627.004,638.892,600.524,621.0,3294001434.0
2024-11-14,Binance Coin,621.0,659.532,612.534,621.68,3392713356.0
2024-11-15,Binance Coin,621.68,628.169,604.225,618.866,2547491086.0
2024-11-16,Binance Coin,618.988,633.487,617.865,622.373,2115528251.0
2024-11-17,Binance Coin,622.373,646.45,606.187,618.4,2452647630.0
2024-11-18,Binance Coin,618.4,629.097,613.055,619.435,2284855769.0
2024-11-19,Binance Coin,619.435,621.585,606.562,615.987,2075194269.0
2024-11-20,Binance Coin,615.987,620.466,600.766,606.117,2115915285.0
2024-11-21,Binance Coin,606.117,629.364,594.548,622.826,2698689844.0
2024-11-22,Binance Coin,622.826,639.732,617.452,633.513,2447537777.0
2024-11-23,Binance Coin,633.513,679.419,632.248,651.197,3306614137.0
2024-11-24,Binance Coin,651.197,687.342,638.923,660.318,3110188599.0
2024-11-25,Binance Coin,660.317,675.961,627.269,636.64,2787672069.0
2024-11-26,Binance Coin,636.64,645.293,600.991,613.587,2637257322.0
2024-11-27,Binance Coin,613.587,646.852,608.621,644.948,2393610865.0
2024-11-28,Binance Coin,644.948,663.022,641.617,654.362,2597378212.0
2024-11-29,Binance Coin,654.362,663.325,649.163,654.81,2098059690.0
2024-11-30,Binance Coin,654.81,676.924,648.892,654.329,2273610461.0
2024-12-01,Binance Coin,654.329,664.287,646.595,655.932,2055110342.0
2024-12-02,Binance Coin,655.932,667.424,629.906,647.594,2641248821.0
2024-12-03,Binance Coin,647.699,744.779,625.975,737.697,4177512806.0
2024-12-04,Binance Coin,737.697,793.351,723.543,739.253,5614818578.0
2024-12-05,Binance Coin,739.254,739.948,695.939,714.322,3771629643.0
2024-12-06,Binance Coin,717.958,746.126,708.438,732.006,2870854029.0
2024-12-07,Binance Coin,732.006,761.091,730.874,750.273,2326982728.0
2024-12-08,Binance Coin,751.732,757.594,729.052,743.296,2035017685.0
2024-12-09,Binance Coin,743.296,743.296,662.244,689.924,3267965774.0
2024-12-10,Binance Coin,689.924,704.56,650.597,676.983,3102408468.0
2024-12-11,Binance Coin,676.983,712.877,660.154,711.811,2276828057.0
2024-12-12,Binance Coin,711.811,725.222,700.107,705.944,2393129125.0
2024-12-13,Binance Coin,705.944,729.627,698.502,726.255,2449855057.0
2024-12-14,Binance Coin,726.255,731.661,705.539,715.696,1957844883.0
2024-12-15,Binance Coin,715.696,723.073,703.18,719.134,1831103596.0
2024-12-16,Binance Coin,719.134,730.001,704.341,720.326,2276490785.0
2024-12-17,Binance Coin,720.326,735.757,713.729,716.682,2363860623.0
2024-12-18,Binance Coin,716.725,721.759,686.662,687.624,2702479586.0
2024-12-19,Binance Coin,687.624,704.488,651.037,666.569,2806454484.0
2024-12-20,Binance Coin,666.569,679.444,619.5,678.087,3064285256.0
2024-12-21,Binance Coin,678.087,692.636,652.607,663.279,2185739949.0
2024-12-22,Binance Coin,663.266,668.828,639.609,648.705,1091595586.0
2024-12-23,Binance Coin,648.705,697.4,637.965,693.001,1738271695.0
2024-12-24,Binance Coin,693.001,698.442,681.998,696.741,1145844254.0
2024-12-25,Binance Coin,696.741,711.987,695.963,702.327,893387310.0
2024-12-26,Binance Coin,702.327,718.162,683.262,688.36,1253518341.0
2024-12-27,Binance Coin,688.351,709.646,685.199,690.429,1884726979.0
2024-12-28,Binance Coin,690.429,729.316,690.429,720.959,1890880986.0
2024-12-29,Binance Coin,720.959,722.767,689.475,693.755,1647228348.0
2024-12-30,Binance Coin,693.754,711.036,686.907,704.146,1790325219.0
2024-12-31,Binance Coin,704.146,713.598,698.026,700.987,2372886701.0
2025-01-01,Binance Coin,700.987,709.199,699.759,706.513,1420234997.0
2025-01-02,Binance Coin,706.512,714.439,697.705,705.679,1880664942.0
2025-01-03,Binance Coin,705.679,715.097,697.546,713.644,1822243906.0
2025-01-04,Binance Coin,713.644,721.156,708.851,713.841,1524500208.0
2025-01-05,Binance Coin,713.841,713.841,703.002,709.258,1411808759.0
2025-01-06,Binance Coin,709.258,745.154,706.187,729.4,2056633884.0
2025-01-07,Binance Coin,729.393,733.091,691.552,697.369,2200352831.0
2025-01-08,Binance Coin,697.369,706.761,677.123,695.837,2189465209.0
2025-01-09,Binance Coin,695.837,700.973,675.734,685.121,1931492677.0
2025-01-10,Binance Coin,685.12,700.471,683.687,693.624,1680784122.0
2025-01-11,Binance Coin,693.624,700.767,690.457,696.658,1290072226.0
2025-01-12,Binance Coin,696.658,697.999,689.889,693.048,1291862069.0
2025-01-13,Binance Coin,693.048,699.481,659.759,688.268,2127442444.0
2025-01-14,Binance Coin,688.268,699.808,686.433,698.62,1566844744.0
2025-01-15,Binance Coin,698.62,714.661,688.757,714.028,1856118408.0
2025-01-16,Binance Coin,714.072,717.033,701.203,708.298,1899114340.0
2025-01-17,Binance Coin,708.298,729.854,708.186,721.75,1946000436.0
2025-01-18,Binance Coin,721.75,723.093,695.216,709.425,2200623289.0
2025-01-19,Binance Coin,709.425,713.469,676.847,682.204,2841079952.0
2025-01-20,Binance Coin,682.205,707.576,672.189,681.803,2865652878.0
2025-01-21,Binance Coin,681.803,696.918,675.446,691.817,2008007873.0
2025-01-22,Binance Coin,691.817,703.27,690.275,694.983,1762077789.0
2025-01-23,Binance Coin,694.965,697.001,681.058,690.204,2277458782.0
2025-01-24,Binance Coin,690.204,690.838,679.087,680.213,1730218663.0
2025-01-25,Binance Coin,680.214,689.46,678.112,686.268,1457363671.0
2025-01-26,Binance Coin,686.269,690.315,665.041,666.764,1529267261.0
2025-01-27,Binance Coin,666.764,679.913,639.956,679.793,2295184879.0
2025-01-28,Binance Coin,679.793,682.857,659.582,661.425,1659082131.0
2025-01-29,Binance Coin,661.426,678.992,660.232,667.686,1716776649.0
2025-01-30,Binance Coin,667.73,682.325,666.649,677.554,1506319921.0
2025-01-31,Binance Coin,677.557,689.215,673.793,677.375,1589542506.0
2025-02-01,Binance Coin,677.34,681.22,651.126,653.433,1544346912.0
2025-02-02,Binance Coin,653.433,662.634,602.761,617.601,2282982721.0
2025-02-03,Binance Coin,617.601,619.108,519.192,617.121,3960962742.0
2025-02-04,Binance Coin,617.121,619.344,559.263,573.328,2336864401.0
2025-02-05,Binance Coin,573.328,578.962,562.069,569.747,1494467850.0
2025-02-06,Binance Coin,569.747,589.006,569.597,572.274,1722558011.0
2025-02-07,Binance Coin,572.275,589.624,571.278,578.067,1583843573.0
2025-02-08,Binance Coin,578.067,633.055,574.042,613.324,2087349099.0
2025-02-09,Binance Coin,613.324,647.788,603.404,616.642,2630256614.0
2025-02-10,Binance Coin,616.642,621.42,597.065,618.315,1860480297.0
2025-02-11,Binance Coin,618.315,646.099,615.692,642.587,2162944541.0
2025-02-12,Binance Coin,642.587,704.702,627.571,698.037,3007130370.0
2025-02-13,Binance Coin,698.037,730.835,660.647,668.278,5139846836.0
2025-02-14,Binance Coin,668.278,684.0,652.468,658.044,2581045409.0
2025-02-15,Binance Coin,658.044,670.762,654.47,662.328,1794465917.0
2025-02-16,Binance Coin,662.328,685.086,654.381,674.101,2009553142.0
2025-02-17,Binance Coin,674.101,681.626,659.293,667.229,1942930816.0
2025-02-18,Binance Coin,667.236,667.76,630.655,647.443,1985512627.0
2025-02-19,Binance Coin,647.444,659.989,638.141,653.515,1916599180.0
2025-02-20,Binance Coin,653.515,658.929,646.67,657.201,1709065792.0
2025-02-21,Binance Coin,657.201,668.003,635.34,646.9,1926193637.0
2025-02-22,Binance Coin,646.9,679.123,645.653,668.575,1899367077.0
2025-02-23,Binance Coin,668.574,671.072,648.98,657.904,1502735946.0
2025-02-24,Binance Coin,657.904,659.148,612.821,613.963,1901201673.0
2025-02-25,Binance Coin,613.963,627.244,589.27,622.941,2591258749.0
2025-02-26,Binance Coin,622.941,630.82,595.265,610.693,1996066325.0
2025-02-27,Binance Coin,610.693,618.628,595.8,605.124,1866447677.0
2025-02-28,Binance Coin,605.124,605.401,559.97,587.452,2166029990.0
2025-03-01,Binance Coin,587.446,608.896,586.593,607.512,1694454521.0
2025-03-02,Binance Coin,607.511,634.543,602.633,622.936,2130538305.0
2025-03-03,Binance Coin,622.936,623.3,568.541,575.17,2161303026.0
2025-03-04,Binance Coin,575.17,587.87,551.693,583.587,1969539538.0
2025-03-05,Binance Coin,583.586,604.537,581.322,597.976,1534770591.0
2025-03-06,Binance Coin,597.976,612.031,589.891,596.724,1621101888.0
2025-03-07,Binance Coin,596.724,609.431,579.368,593.963,1866542048.0
2025-03-08,Binance Coin,593.964,601.648,591.71,593.081,1147671365.0
2025-03-09,Binance Coin,593.082,593.1,551.148,554.58,1540503120.0
2025-03-10,Binance Coin,554.58,572.05,524.996,532.122,1896805158.0
2025-03-11,Binance Coin,532.106,565.158,509.836,551.475,2438043846.0
2025-03-12,Binance Coin,551.475,574.422,545.267,569.895,1792696031.0
2025-03-13,Binance Coin,569.895,603.405,568.126,579.219,2402408414.0
2025-03-14,Binance Coin,579.219,589.163,577.247,587.136,1535548122.0
2025-03-15,Binance Coin,587.114,619.5,587.084,619.486,1403335470.0
2025-03-16,Binance Coin,619.493,621.362,593.957,602.217,1437680152.0
2025-03-17,Binance Coin,602.21,643.04,602.21,631.363,2488514984.0
2025-03-18,Binance Coin,631.346,642.889,622.4,628.134,2175151767.0
2025-03-19,Binance Coin,628.134,628.138,605.618,619.258,2006233746.0
2025-03-20,Binance Coin,619.251,637.216,616.964,629.942,2327219768.0
2025-03-21,Binance Coin,629.942,637.19,625.857,634.608,1472201311.0
2025-03-22,Binance Coin,634.597,635.766,624.197,626.574,1182741851.0
2025-03-23,Binance Coin,626.574,628.966,619.858,623.349,1222239081.0
2025-03-24,Binance Coin,623.349,639.023,619.05,636.645,1788439257.0
2025-03-25,Binance Coin,636.645,644.874,627.444,629.943,2238118522.0
2025-03-26,Binance Coin,629.942,634.048,615.846,617.817,1600178624.0
2025-03-27,Binance Coin,617.817,641.49,617.678,637.207,2441273622.0
2025-03-28,Binance Coin,637.206,637.242,615.925,619.475,1608298526.0
2025-03-29,Binance Coin,619.475,623.212,598.219,603.238,1367332800.0
2025-03-30,Binance Coin,603.191,612.789,594.214,601.83,1204098085.0
2025-03-31,Binance Coin,601.83,608.501,588.086,605.073,1538796118.0
2025-04-01,Binance Coin,605.073,618.124,604.755,611.297,2091803391.0
2025-04-02,Binance Coin,611.297,611.518,585.122,590.638,1835749587.0
2025-04-03,Binance Coin,590.638,609.345,579.444,592.124,2067033502.0
2025-04-04,Binance Coin,592.124,599.48,585.354,597.579,1520730677.0
2025-04-05,Binance Coin,597.579,598.546,589.933,593.115,1008300251.0
2025-04-06,Binance Coin,593.139,593.461,545.323,554.595,1679604717.0
2025-04-07,Binance Coin,554.595,564.792,522.716,554.483,2852045942.0
2025-04-08,Binance Coin,554.486,564.938,548.141,553.467,1676208165.0
2025-04-09,Binance Coin,553.467,585.604,534.881,582.369,1963610005.0
2025-04-10,Binance Coin,582.378,582.391,567.22,577.406,1731740429.0
2025-04-11,Binance Coin,577.406,589.859,575.757,586.089,1369541748.0
2025-04-12,Binance Coin,586.089,600.056,583.979,597.123,1331878416.0
2025-04-13,Binance Coin,597.123,597.51,580.824,584.042,1318461096.0
2025-04-14,Binance Coin,584.042,592.564,583.397,584.335,1359554984.0
2025-04-15,Binance Coin,584.335,590.516,579.64,579.686,1329270099.0
2025-04-16,Binance Coin,579.686,585.411,576.459,582.806,1435912484.0
2025-04-17,Binance Coin,582.806,592.859,581.204,590.162,1401643770.0
2025-04-18,Binance Coin,590.162,595.766,587.266,591.764,1418376835.0
